	idf_weights
autorisierte	7.85593553025234
autorisierung	7.85593553025234
autoritative	7.85593553025234
autorità	7.85593553025234
autoritätspersonen	7.85593553025234
autorités	7.85593553025234
autors	7.85593553025234
autos	7.85593553025234
autostrasse	7.85593553025234
autounfall	7.450470422144176
avag	7.85593553025234
avancen	7.85593553025234
avb	7.450470422144176
avec	7.85593553025234
avig	6.151187438013915
aviv	7.162788349692395
awa	6.757323241584231
axiale	7.85593553025234
azgb	7.85593553025234
azl	7.85593553025234
azpo	7.450470422144176
bachläufe	7.85593553025234
backwaren	7.85593553025234
bad	7.85593553025234
bade	7.85593553025234
baden	7.450470422144176
bafu	6.46964116913245
bag	7.162788349692395
bagatelldelikte	7.85593553025234
bagatellfall	7.450470422144176
bagatellfällen	7.85593553025234
bagatellklausel	7.85593553025234
bahnanlage	7.85593553025234
bahnbetrieb	7.85593553025234
bahngrundstücken	7.85593553025234
bahnhof	7.85593553025234
bahnleitungsmast	7.85593553025234
bahnlinie	7.85593553025234
bahnsicherheit	7.85593553025234
bahntrassee	7.450470422144176
bahntrassees	7.85593553025234
bahntunnel	7.85593553025234
bakom	7.85593553025234
bald	7.162788349692395
baldige	7.85593553025234
baldigen	7.85593553025234
balkanländern	7.85593553025234
balkon	7.85593553025234
balkonbrüstungen	7.85593553025234
balkone	7.85593553025234
balkontüren	7.85593553025234
banaler	7.85593553025234
bandbreite	7.450470422144176
bandscheibenveränderungen	7.85593553025234
bandscheinbenvorfalls	7.450470422144176
bank	6.46964116913245
bankauszügen	7.85593553025234
banken	7.162788349692395
bankenbranche	7.85593553025234
bankinterne	7.85593553025234
bankinternen	7.85593553025234
bankinternes	7.85593553025234
bankkonten	7.85593553025234
bankkonto	7.162788349692395
bankkontoeröffnungsprozesses	7.85593553025234
bankkontoeröffnungsunterlagen	7.85593553025234
bankkontos	7.450470422144176
bankmetzger	7.85593553025234
bankmitarbeitenden	7.85593553025234
bankunterlagen	7.85593553025234
bankverbindungen	7.450470422144176
bannen	6.939644798378185
banngebiete	7.85593553025234
banngebieten	7.85593553025234
bar	6.757323241584231
barauslagen	7.85593553025234
barauszahlung	6.757323241584231
barauszahlungen	7.450470422144176
barauszahlungsbegehren	7.85593553025234
barauszahlungstatbeständen	7.85593553025234
barbetrieben	7.85593553025234
barcodeleser	7.85593553025234
barg	7.85593553025234
bargeldbetrags	7.85593553025234
bargeldlosen	7.85593553025234
bargeldloser	7.85593553025234
barräumlichkeit	7.85593553025234
barschaft	7.85593553025234
barunterhalts	7.85593553025234
barwert	7.450470422144176
barzahlung	7.85593553025234
basel	5.253245844807957
basieren	7.450470422144176
basierend	6.24649761781824
basierende	7.450470422144176
basierenden	6.939644798378185
basiert	6.603172561756972
basierte	7.85593553025234
basis	5.413588494883136
basisstation	7.85593553025234
basler	6.46964116913245
bastiv	7.85593553025234
bat	7.85593553025234
bau	5.45804025745397
bauabfälle	7.450470422144176
bauabnahme	7.85593553025234
bauabschlag	7.85593553025234
bauarbeiten	7.450470422144176
bauarbeiter	7.450470422144176
bauarbeitertätigkeit	7.85593553025234
bauart	7.85593553025234
baubeginn	7.85593553025234
baubeginns	7.85593553025234
baubehörde	7.450470422144176
baubereich	7.450470422144176
baubeschränkungs	7.85593553025234
baubewilligung	5.504560273088863
baubewilligungen	6.757323241584231
baubewilligungs	7.85593553025234
baubewilligungsbehörde	7.85593553025234
baubewilligungsfähigkeit	7.85593553025234
baubewilligungsgesuchs	7.85593553025234
baubewilligungsverbot	7.85593553025234
baubewilligungsverfahren	5.9841333533507495
bauchfettschürzen	7.85593553025234
bauchmuskulatur	7.85593553025234
bauchnabels	7.85593553025234
baudenkmäler	7.85593553025234
baueinsprache	7.85593553025234
bauen	6.757323241584231
bauernhaus	7.450470422144176
bauernhäusern	7.85593553025234
baufeld	7.85593553025234
baufreiheit	7.85593553025234
baug	7.85593553025234
baugebieten	7.85593553025234
baugebiets	7.450470422144176
baugeschichtlichen	7.85593553025234
baugesetz	6.939644798378185
baugesetzes	6.757323241584231
baugesetzwidrigen	7.85593553025234
baugesuch	6.939644798378185
baugesuche	7.450470422144176
baugesuchs	7.85593553025234
baugesuchsteller	6.603172561756972
baugesuchstellerin	6.939644798378185
baugesuchstellers	7.85593553025234
baugesuchsunterlagen	7.85593553025234
baugewerbe	7.162788349692395
baugrundstück	7.162788349692395
baugrundstücks	7.450470422144176
bauhandwerkerpfandrecht	7.85593553025234
bauhandwerkerpfandrechts	7.450470422144176
bauhauptgewerbe	7.85593553025234
bauherr	6.939644798378185
bauherrn	7.450470422144176
baukommission	7.85593553025234
baukonsortiums	7.85593553025234
baukontrollen	7.85593553025234
baukonzession	7.85593553025234
baukonzessionen	7.85593553025234
baukonzessionsbehörde	7.85593553025234
baukonzessionsentscheid	7.85593553025234
baukonzessionsentscheides	7.85593553025234
baukonzessionsgesuch	7.85593553025234
baukonzessionsgesuchstellers	7.85593553025234
baukonzessionsverfahren	7.85593553025234
baukonzessionsverfahrens	7.85593553025234
baukosten	7.85593553025234
baukostenabrechnung	7.85593553025234
baukostenindizes	7.450470422144176
baukreditzinsen	7.85593553025234
bauland	7.450470422144176
baulandreserven	7.450470422144176
bauleistungen	7.85593553025234
baulich	7.85593553025234
bauliche	6.24649761781824
baulichen	5.910025381197027
baulicher	6.603172561756972
baulücke	7.162788349692395
baulücken	7.450470422144176
baumasse	7.85593553025234
baumwolle	7.85593553025234
baunebengewerbe	7.85593553025234
bauordnung	7.85593553025234
bauparzelle	7.85593553025234
baupläne	7.85593553025234
bauplänen	7.85593553025234
bauprojekt	6.603172561756972
bauprojekts	7.85593553025234
baur	7.85593553025234
baurecht	7.85593553025234
baurechtliche	7.450470422144176
baurechtlichen	7.450470422144176
baurechts	6.757323241584231
baureglemente	7.85593553025234
baureglementen	7.85593553025234
baureifem	7.85593553025234
baurekursgericht	7.450470422144176
baurekursgerichtlichen	7.85593553025234
baus	7.162788349692395
bausachen	7.450470422144176
bauseitigen	7.85593553025234
bausektion	7.85593553025234
baustelle	7.450470422144176
baustellen	7.85593553025234
baustopp	7.450470422144176
bausubstanz	7.450470422144176
baute	5.841032509710076
bauteile	7.85593553025234
bauten	5.330206885944085
bautätigkeiten	7.450470422144176
bauunternehmers	7.85593553025234
bauv	7.85593553025234
bauverbot	7.85593553025234
bauverbotsdienstbarkeit	7.85593553025234
bauverbotsdienstbarkeiten	7.85593553025234
bauverfahren	7.85593553025234
bauvorhaben	5.910025381197027
bauvorhabens	7.162788349692395
bauvorschriften	7.85593553025234
bauwerkstrennung	7.85593553025234
bauwesens	7.85593553025234
bauzone	5.658710952916121
bauzonen	5.9841333533507495
bauzonenausscheidung	7.85593553025234
bauzonenbedarfs	7.85593553025234
bauzonendimensionierung	7.85593553025234
bauzonengrenze	7.162788349692395
bauzonengrenzen	7.450470422144176
bauzonengrösse	7.85593553025234
bauzonenqualität	7.85593553025234
bauzonenreduktionen	7.85593553025234
bauzonenreserven	7.85593553025234
bazl	7.162788349692395
bb	6.351858133476067
bbk	7.85593553025234
bbl	7.450470422144176
be	7.162788349692395
beabsichtigt	6.064176061024286
beabsichtigte	6.351858133476067
beabsichtigten	7.162788349692395
beachten	3.8128842624177905
beachtende	6.757323241584231
beachtenden	5.658710952916121
beachtenswerten	7.85593553025234
beachtet	5.504560273088863
beachteten	7.450470422144176
beachtlich	6.064176061024286
beachtliche	7.85593553025234
beachtlichen	7.450470422144176
beachtlicher	7.85593553025234
beachtliches	7.85593553025234
beachtlichkeit	7.85593553025234
beachtung	4.965563772356176
beamte	6.46964116913245
beamten	6.603172561756972
beamtenstelle	7.85593553025234
beanspruche	7.162788349692395
beanspruchen	4.86020325669835
beanspruchende	7.85593553025234
beanspruchenden	7.85593553025234
beansprucht	5.658710952916121
beanspruchte	6.757323241584231
beanspruchten	6.757323241584231
beanspruchung	6.939644798378185
beanstanden	3.964115232141714
beanstandenden	7.85593553025234
beanstandender	7.85593553025234
beanstandet	4.677881699904395
beanstandete	6.757323241584231
beanstandeten	6.064176061024286
beanstandung	7.450470422144176
beanstandungen	6.757323241584231
beantrage	7.450470422144176
beantragen	5.3710288804643405
beantragt	4.106431454321969
beantragte	5.052575149345806
beantragten	4.787882595118724
beantragter	6.939644798378185
beantworte	7.85593553025234
beantworten	5.504560273088863
beantwortenden	7.85593553025234
beantwortet	5.71586936675607
beantwortete	7.162788349692395
beantwortung	5.553350437258295
beanzeigten	7.450470422144176
bearbeiten	7.450470422144176
bearbeitet	6.939644798378185
bearbeiteten	7.85593553025234
bearbeitung	6.603172561756972
bearbeitungsgrundsätze	7.85593553025234
beau	7.85593553025234
beaufsichtigt	7.85593553025234
beaufsichtigung	7.450470422144176
beauftragen	6.757323241584231
beauftragt	5.9841333533507495
beauftragte	6.24649761781824
beauftragten	7.162788349692395
beauftragter	7.450470422144176
beauftragung	7.85593553025234
bebaut	7.85593553025234
bebaute	7.85593553025234
bebauten	7.85593553025234
bebauungspläne	7.85593553025234
beckenried	7.450470422144176
beckens	7.85593553025234
bedacht	7.85593553025234
bedarf	4.300587468762927
bedarfs	6.757323241584231
bedarfsdeckung	7.85593553025234
bedarfsgerechte	7.85593553025234
bedarfsprognose	7.85593553025234
bedarfszahlen	7.85593553025234
bedauerlichen	7.85593553025234
bedauert	7.450470422144176
bedenken	5.841032509710076
bedenkenlos	7.450470422144176
bedenkfrist	7.85593553025234
bedenklicher	7.85593553025234
bedenkt	7.162788349692395
bedenkzeit	6.757323241584231
bedenkzeitverfahren	6.603172561756972
bedenkzeitverfahrens	6.603172561756972
bedeute	6.46964116913245
bedeuten	6.351858133476067
bedeutend	7.162788349692395
bedeutende	6.603172561756972
bedeutenden	5.147885329150131
bedeutender	6.46964116913245
bedeutet	3.839552509499952
bedeuteten	7.85593553025234
bedeutsam	6.351858133476067
bedeutsame	6.603172561756972
bedeutsamen	6.757323241584231
bedeutsames	7.450470422144176
bedeutung	2.8621073544724664
bedeutungsgehalt	7.85593553025234
bedeutungslosigkeit	7.85593553025234
bedeutungsvollen	7.85593553025234
bedienen	7.450470422144176
bedient	7.85593553025234
bedienten	7.85593553025234
bedienung	7.85593553025234
bedienungs	7.85593553025234
bedinge	7.450470422144176
bedingen	7.85593553025234
bedingt	4.811413092528918
bedingte	5.553350437258295
bedingten	5.2168782006370815
bedingter	6.939644798378185
bedingung	5.910025381197027
bedingungen	5.052575149345806
bedingungsfeindlich	7.162788349692395
bedingungslose	7.85593553025234
bedingungslosen	7.85593553025234
bedrohen	7.85593553025234
bedroht	5.553350437258295
bedrohte	6.46964116913245
bedrohten	7.85593553025234
bedrohter	7.85593553025234
bedrohung	7.450470422144176
bedruckten	7.85593553025234
bedrängnis	7.450470422144176
bedrängten	7.85593553025234
bedurft	7.85593553025234
bedurfte	7.162788349692395
bedurften	7.162788349692395
bedürfe	6.151187438013915
bedürfen	5.71586936675607
bedürfnis	6.351858133476067
bedürfnisse	7.162788349692395
bedürfnissen	6.939644798378185
bedürfnisses	7.85593553025234
bedürfte	6.46964116913245
bedürften	7.85593553025234
bedürftig	6.351858133476067
bedürftige	7.450470422144176
bedürftigen	7.450470422144176
bedürftigkeit	5.330206885944085
bedürftigkeitsprüfung	7.85593553025234
bee	7.85593553025234
beeinflussbarer	7.450470422144176
beeinflusse	7.85593553025234
beeinflussen	5.181786880825812
beeinflussende	6.757323241584231
beeinflussendes	7.85593553025234
beeinflusst	5.413588494883136
beeinflussten	7.450470422144176
beeinflussung	6.757323241584231
beeinflussungen	7.450470422144176
beeinträchtige	7.162788349692395
beeinträchtigen	5.71586936675607
beeinträchtigende	7.85593553025234
beeinträchtigenden	7.85593553025234
beeinträchtigt	4.657262412701659
beeinträchtigte	6.939644798378185
beeinträchtigten	6.603172561756972
beeinträchtigter	7.85593553025234
beeinträchtigung	3.839552509499952
beeinträchtigungen	4.578790797260163
beende	7.450470422144176
beenden	7.162788349692395
beendet	6.064176061024286
beendeten	7.450470422144176
beendigen	7.85593553025234
beendigt	7.85593553025234
beendigte	7.85593553025234
beendigtes	7.85593553025234
beendigung	4.787882595118724
beendigungsgrund	7.85593553025234
beendigungsrecht	7.85593553025234
beendigungstermin	7.85593553025234
beerben	7.85593553025234
beeren	7.85593553025234
befahre	7.85593553025234
befahren	7.85593553025234
befand	5.776493988572505
befanden	7.162788349692395
befangen	5.841032509710076
befangenes	7.85593553025234
befangenheit	5.413588494883136
befangenheitsrüge	7.85593553025234
befas	6.939644798378185
befassen	5.290986172790804
befasst	4.764893076894024
befasste	6.757323241584231
befassten	6.24649761781824
befehl	7.85593553025234
befehlen	7.85593553025234
befehls	7.85593553025234
befehlsgebunden	7.85593553025234
befehlsverfahrens	7.85593553025234
befinde	6.757323241584231
befinden	4.438208846638974
befindende	7.85593553025234
befindenden	7.450470422144176
befindet	4.86020325669835
befindliche	7.450470422144176
befindlichen	6.939644798378185
befindlichkeit	7.85593553025234
beflogen	7.85593553025234
befolgen	7.85593553025234
befolgt	7.162788349692395
befolgung	7.85593553025234
befragen	6.757323241584231
befragt	6.757323241584231
befragte	7.162788349692395
befragten	7.450470422144176
befragung	5.71586936675607
befragungen	7.450470422144176
befragungsprotokoll	7.85593553025234
befreie	7.85593553025234
befreien	6.603172561756972
befreiende	7.85593553025234
befreit	5.413588494883136
befreite	7.85593553025234
befreiten	7.85593553025234
befreiung	5.6046437316458455
befreiungen	7.85593553025234
befreiungsgrund	7.450470422144176
befreiungsklausel	7.85593553025234
befreiungstatbestand	7.162788349692395
befreiungstatbestands	7.85593553025234
befremdend	7.85593553025234
befreundet	7.85593553025234
befriedigen	7.450470422144176
befriedigende	7.85593553025234
befriedigenden	7.85593553025234
befriedigendes	7.450470422144176
befriedigt	7.162788349692395
befriedigung	7.450470422144176
befristen	7.85593553025234
befristet	6.757323241584231
befristete	5.9841333533507495
befristeten	5.45804025745397
befristeter	7.85593553025234
befristetes	7.450470422144176
befristeteten	7.450470422144176
befristung	6.603172561756972
befugnis	5.330206885944085
befugnisse	6.46964116913245
befugnissen	7.162788349692395
befugt	4.637059705384139
befund	6.151187438013915
befunde	5.71586936675607
befunden	5.147885329150131
befundene	7.85593553025234
befunderhebung	7.162788349692395
befundlage	7.85593553025234
befundprofil	7.85593553025234
befähigt	7.450470422144176
befähigungsausweises	7.85593553025234
befände	7.85593553025234
befänden	6.939644798378185
beförderlich	7.85593553025234
beförderlichen	7.450470422144176
befördern	7.85593553025234
beförderung	7.162788349692395
beförderungsangebote	7.85593553025234
befürchten	6.064176061024286
befürchtete	7.85593553025234
befürchteten	6.757323241584231
befürchtung	6.939644798378185
befürchtungen	7.85593553025234
befürworten	7.450470422144176
befürwortet	7.162788349692395
befürwortete	7.85593553025234
befürworteten	7.85593553025234
befürwortung	7.85593553025234
begab	7.85593553025234
begabungen	7.85593553025234
begangen	4.993734649322873
begangene	5.9841333533507495
begangenen	6.151187438013915
begangener	6.757323241584231
begangenes	7.85593553025234
begann	5.9841333533507495
begeben	6.939644798378185
begebenheiten	7.450470422144176
begegnen	5.9841333533507495
begegnet	6.351858133476067
begehe	7.85593553025234
begehen	7.162788349692395
begehren	3.8577348285831423
begehrens	6.46964116913245
begehrt	7.85593553025234
begeht	6.351858133476067
begehung	6.757323241584231
begehungs	7.450470422144176
begehungsort	7.450470422144176
beginn	4.106431454321969
beginne	6.939644798378185
beginnen	6.46964116913245
beginnende	7.85593553025234
beginns	6.151187438013915
beginnt	4.9114965510859
beglaubigte	7.85593553025234
beglaubigtem	7.85593553025234
beglaubigung	7.85593553025234
begleiche	7.85593553025234
begleichen	6.939644798378185
begleitbeistandschaft	7.85593553025234
begleiten	7.450470422144176
begleitenden	7.85593553025234
begleiterkrankungen	6.939644798378185
begleiterscheinungen	6.757323241584231
begleitet	7.450470422144176
begleiteten	7.85593553025234
begleitschreiben	7.450470422144176
begleitung	5.910025381197027
beglichen	6.939644798378185
begnügen	7.85593553025234
begnügt	6.46964116913245
begnügte	7.85593553025234
begonnen	5.658710952916121
begonnene	7.162788349692395
begonnenen	7.85593553025234
begreifen	7.85593553025234
begrenzen	6.24649761781824
begrenzt	6.151187438013915
begrenzte	7.450470422144176
begrenzten	6.757323241584231
begrenzter	7.85593553025234
begrenztes	7.85593553025234
begrenzung	5.776493988572505
begriff	3.206748458847475
begriffe	4.523731020077136
begriffen	4.8855210646826395
begriffene	7.85593553025234
begriffes	6.603172561756972
begrifflich	6.151187438013915
begriffliche	7.450470422144176
begrifflichen	7.85593553025234
begriffs	5.71586936675607
begriffsinhalt	7.85593553025234
begriffsmerkmal	7.450470422144176
begriffsmerkmale	7.85593553025234
begriffsnotwendig	7.450470422144176
begriffsumschreibung	6.939644798378185
begriffsverständnis	7.162788349692395
begriffsverständnisses	7.85593553025234
begründbare	7.85593553025234
begründbaren	7.85593553025234
begründe	5.9841333533507495
begründen	3.6146087776815943
begründende	7.450470422144176
begründenden	6.757323241584231
begründet	3.023629771680502
begründete	4.405947984420753
begründeten	4.8855210646826395
begründeter	6.757323241584231
begründetes	7.450470422144176
begründetheit	6.351858133476067
begründung	2.787031328032109
begründungen	7.162788349692395
begründungs	7.450470422144176
begründungsanforderungen	4.471545266906567
begründungsdichte	7.450470422144176
begründungserweiterung	7.85593553025234
begründungserwägung	7.85593553025234
begründungsmangel	6.603172561756972
begründungsmängel	7.85593553025234
begründungsobliegenheit	5.776493988572505
begründungspflicht	3.8951223606547627
begründungszweck	7.85593553025234
begrüsst	7.85593553025234
begrüsste	7.85593553025234
begutachten	7.450470422144176
begutachtende	7.85593553025234
begutachtenden	6.603172561756972
begutachter	7.450470422144176
begutachtet	7.85593553025234
begutachtung	5.022722186196124
begutachtungen	7.85593553025234
begutachtungsaufgaben	7.85593553025234
begutachtungsauftrag	7.85593553025234
begutachtungsinstituts	7.162788349692395
begutachtungsobjekt	7.85593553025234
begutachtungsstelle	7.450470422144176
begutachtungszeitpunkt	7.85593553025234
begünstige	7.85593553025234
begünstigen	7.85593553025234
begünstigende	7.85593553025234
begünstigenden	7.85593553025234
begünstigt	6.939644798378185
begünstigte	6.351858133476067
begünstigten	7.85593553025234
behaftet	6.24649761781824
behaftete	7.85593553025234
behafteten	7.85593553025234
behalten	6.24649761781824
behandelbar	7.85593553025234
behandeln	4.938164798168062
behandelnde	6.46964116913245
behandelnden	5.3710288804643405
behandelt	4.698935109102227
behandelte	7.162788349692395
behandelten	7.162788349692395
behandler	7.85593553025234
behandlung	3.4191839958892123
behandlungen	5.776493988572505
behandlungs	6.351858133476067
behandlungsalternativen	7.85593553025234
behandlungsarten	7.85593553025234
behandlungsauftrag	7.85593553025234
behandlungsbedarf	7.450470422144176
behandlungsbedürfnis	7.450470422144176
behandlungsbedürftige	7.450470422144176
behandlungsbedürftigen	7.450470422144176
behandlungsbedürftigkeit	7.162788349692395
behandlungsbeginn	7.85593553025234
behandlungsbemühungen	7.450470422144176
behandlungsdauer	7.85593553025234
behandlungserfolg	7.450470422144176
behandlungserfolge	7.85593553025234
behandlungsergebnisse	7.450470422144176
behandlungsergebnisses	7.85593553025234
behandlungserkenntnisse	7.85593553025234
behandlungsfall	7.85593553025234
behandlungsfehler	7.85593553025234
behandlungsfristen	7.85593553025234
behandlungsfähig	7.85593553025234
behandlungsfähigen	7.85593553025234
behandlungsfähigkeit	7.85593553025234
behandlungsintensiven	7.85593553025234
behandlungskomplexes	7.85593553025234
behandlungskosten	6.939644798378185
behandlungsmassnahmen	6.757323241584231
behandlungsmethode	7.85593553025234
behandlungsmethoden	7.85593553025234
behandlungsmöglichkeit	7.450470422144176
behandlungsmöglichkeiten	7.85593553025234
behandlungspflege	7.162788349692395
behandlungsphase	7.85593553025234
behandlungsprognose	7.85593553025234
behandlungsunfähigkeit	7.85593553025234
behandlungsvorschlag	7.85593553025234
behandlungszeitpunkt	7.450470422144176
behandlungszeitraum	7.450470422144176
behandlungsziel	7.85593553025234
behandlungsärztlicher	7.85593553025234
beharrlich	7.85593553025234
beharrt	7.85593553025234
beharrte	7.450470422144176
behaupte	7.450470422144176
behaupten	5.776493988572505
behauptet	4.720441314323191
behauptete	5.413588494883136
behaupteten	5.841032509710076
behauptung	4.8855210646826395
behauptungen	5.413588494883136
behauptungs	7.85593553025234
behauptungsbelastete	7.85593553025234
behauptungslast	7.85593553025234
beheben	6.757323241584231
behebung	3.7368983554398683
behelfe	7.85593553025234
behelflich	7.85593553025234
beherbergungsbetriebs	7.85593553025234
beherrschbare	7.85593553025234
beherrschen	7.162788349692395
beherrschende	7.85593553025234
beherrschenden	7.85593553025234
beherrscht	7.450470422144176
beherrschte	7.450470422144176
beherrschung	7.162788349692395
behielt	7.450470422144176
behindern	6.351858133476067
behindernden	6.757323241584231
behindert	7.162788349692395
behinderte	6.603172561756972
behinderten	6.603172561756972
behindertengerechten	7.85593553025234
behindertenkosten	7.85593553025234
behinderter	6.24649761781824
behinderung	5.6046437316458455
behinderungen	5.9841333533507495
behinderungsangepasste	7.85593553025234
behinderungsbedingt	7.450470422144176
behinderungsbedingte	7.162788349692395
behinderungsbedingten	6.351858133476067
behinderungsgrades	7.85593553025234
behinderungskosten	7.450470422144176
behinderungsüberzeugung	7.85593553025234
behoben	5.658710952916121
behält	5.841032509710076
behältnisse	7.85593553025234
behändigt	7.85593553025234
behändigte	7.85593553025234
behörde	3.5252021899660093
behördemitglieder	7.85593553025234
behörden	3.8577348285831423
behördenbegriff	7.85593553025234
behördenbegriffs	7.85593553025234
behördenbeschwerde	7.450470422144176
behördenbewilligung	7.85593553025234
behördenfunktion	7.85593553025234
behördeninternen	7.85593553025234
behördenmitglied	7.85593553025234
behördenmitglieder	7.162788349692395
behördenmitgliedern	7.85593553025234
behördennotorisch	7.85593553025234
behördenorganisation	7.162788349692395
behördenverbindlichkeit	7.85593553025234
behördlich	6.939644798378185
behördliche	5.841032509710076
behördlichen	6.064176061024286
behördlicher	6.757323241584231
behördliches	7.162788349692395
bei	1.4920457291143943
beianmeldung	7.85593553025234
beibehalten	6.603172561756972
beibehaltung	6.939644798378185
beibehält	7.85593553025234
beiblatt	7.85593553025234
beibringen	7.162788349692395
beibringung	6.24649761781824
beide	4.560098664248011
beiden	3.5451364048668266
beidenabsätzen	7.85593553025234
beider	5.841032509710076
beides	6.757323241584231
beidseitig	7.85593553025234
beidseitige	7.450470422144176
beidseitigen	6.603172561756972
beidseitiger	7.85593553025234
beidseitiges	7.85593553025234
beidseits	7.450470422144176
beieinander	7.85593553025234
beigabe	7.162788349692395
beigebracht	6.757323241584231
beigebrachten	7.85593553025234
beigebrachter	7.85593553025234
beigefügt	7.85593553025234
beigefügte	7.85593553025234
beigegeben	7.85593553025234
beigegebenen	7.85593553025234
beigeheftete	7.450470422144176
beigeladen	7.85593553025234
beigeladene	7.85593553025234
beigeladenen	7.450470422144176
beigelegt	6.603172561756972
beigelegte	6.939644798378185
beigelegten	7.162788349692395
beigemessen	5.841032509710076
beigeordnet	7.85593553025234
beigepflichtet	6.351858133476067
beigetragen	6.939644798378185
beigetreten	7.85593553025234
beigezogen	5.553350437258295
beigezogenen	7.162788349692395
beihilfe	7.85593553025234
beihilfen	7.162788349692395
beilage	6.351858133476067
beilagen	6.151187438013915
beilegung	7.85593553025234
beiläufig	6.757323241584231
beiläufige	7.85593553025234
beim	2.7838916080274414
beimessen	7.450470422144176
beimisst	7.162788349692395
bein	7.162788349692395
beinahe	7.85593553025234
beine	7.85593553025234
beinen	7.85593553025234
beines	7.450470422144176
beinhalte	7.85593553025234
beinhalten	7.162788349692395
beinhaltet	5.330206885944085
beinlängendifferenz	7.85593553025234
beinmuskulatur	7.85593553025234
beinorthesen	7.85593553025234
beins	7.85593553025234
beinstützen	7.85593553025234
beipflichtet	7.85593553025234
beiratschaft	7.85593553025234
beischlafs	7.450470422144176
beischlafsähnlichen	7.450470422144176
beisein	7.85593553025234
beiseite	7.85593553025234
beispiel	5.6046437316458455
beispiele	6.939644798378185
beispielen	7.162788349692395
beispielhaft	7.450470422144176
beispielsweise	4.488639700265867
beistand	6.603172561756972
beistandes	7.450470422144176
beistands	7.85593553025234
beistandsberichte	7.85593553025234
beistandschaft	6.351858133476067
beistandspflicht	7.85593553025234
beistandspflichten	7.85593553025234
beiständin	7.450470422144176
beitrag	5.553350437258295
beitragen	6.46964116913245
beitrages	7.162788349692395
beitrags	6.46964116913245
beitragsablieferungspflicht	7.162788349692395
beitragsabrechnung	7.450470422144176
beitragsausstände	7.85593553025234
beitragsbefreit	7.85593553025234
beitragsbefreite	7.85593553025234
beitragsbefreiung	6.939644798378185
beitragsbelastung	7.85593553025234
beitragsbemessung	7.162788349692395
beitragsberechnung	7.85593553025234
beitragsberechtigung	7.85593553025234
beitragsbereich	7.85593553025234
beitragsbezahlung	7.450470422144176
beitragsbezugs	7.85593553025234
beitragsdauer	7.450470422144176
beitragseinzug	7.85593553025234
beitragsentrichtung	7.85593553025234
beitragserhebung	6.757323241584231
beitragsfestsetzung	7.162788349692395
beitragsforderung	7.85593553025234
beitragsforderungen	7.450470422144176
beitragsfrei	7.85593553025234
beitragsfreien	7.85593553025234
beitragsgewährung	7.85593553025234
beitragsherabsetzung	7.450470422144176
beitragshöhe	7.85593553025234
beitragsjahr	6.939644798378185
beitragsjahre	7.85593553025234
beitragsjahres	7.85593553025234
beitragskürzung	7.85593553025234
beitragsleistung	7.85593553025234
beitragslücke	7.85593553025234
beitragslücken	7.450470422144176
beitragsmonat	7.162788349692395
beitragsmonate	6.939644798378185
beitragsmonaten	7.162788349692395
beitragsmonats	7.85593553025234
beitragsmässig	7.85593553025234
beitragsperioden	7.85593553025234
beitragspflicht	5.413588494883136
beitragspflichtig	5.9841333533507495
beitragspflichtige	5.658710952916121
beitragspflichtigen	5.553350437258295
beitragspflichtiger	7.162788349692395
beitragspflichtiges	6.939644798378185
beitragsprimat	7.85593553025234
beitragsprimatkassen	7.450470422144176
beitragsrahmenfrist	7.162788349692395
beitragsrechnungen	7.85593553025234
beitragsrecht	7.85593553025234
beitragsrechtlich	7.85593553025234
beitragsrechtliche	7.85593553025234
beitragsrechtlichen	7.85593553025234
beitragsrechtlicher	7.85593553025234
beitragsrechts	7.85593553025234
beitragsregelung	7.85593553025234
beitragssatz	7.85593553025234
beitragssatzbestimmung	7.85593553025234
beitragsschuld	7.85593553025234
beitragsschulden	7.85593553025234
beitragsskala	7.85593553025234
beitragsstatut	7.450470422144176
beitragsstatuts	7.85593553025234
beitragssubjekt	7.85593553025234
beitragssubstrat	7.85593553025234
beitragssubstrate	7.85593553025234
beitragssystem	7.85593553025234
beitragstilgung	7.85593553025234
beitragsumgehung	7.85593553025234
beitragsveranlagung	7.85593553025234
beitragsverfahren	7.85593553025234
beitragsverfügung	7.85593553025234
beitragsverfügungen	7.85593553025234
beitragswirksamen	7.85593553025234
beitragszahlung	7.85593553025234
beitragszahlungen	6.939644798378185
beitragszahlungs	7.450470422144176
beitragszahlungspflicht	6.757323241584231
beitragszeit	5.147885329150131
beitragszeitbefreiung	7.85593553025234
beitragszeiten	6.46964116913245
beitragsübersicht	7.85593553025234
beitragzeit	7.85593553025234
beitritt	7.450470422144176
beitrittsvertrag	7.85593553025234
beiträge	4.421948325767194
beiträgen	5.841032509710076
beiträgt	7.85593553025234
beiziehen	6.351858133476067
beizog	7.450470422144176
beizubehalten	7.162788349692395
beizubringen	6.351858133476067
beizubringende	7.85593553025234
beizufügen	6.151187438013915
beizug	5.3710288804643405
beizugeben	7.450470422144176
beizugs	7.450470422144176
beizukommen	7.85593553025234
beizulegen	6.603172561756972
beizumessen	6.351858133476067
beizuordnen	7.450470422144176
beizupflichten	4.965563772356176
beizustehen	7.85593553025234
beizutragen	6.603172561756972
beizuziehen	6.757323241584231
beizuziehende	6.351858133476067
beizuziehender	7.85593553025234
bejahe	7.85593553025234
bejahen	4.488639700265867
